Date,Open,High,Low,Close,Volume
2016-10-31,86.94,88.67,82.99,83.32,192009818
2016-09-30,86.72,89.37,82.29,87.28,271594762
2016-08-31,88.08,88.94,85.58,87.14,235401887
2016-07-29,93.36,95.55,86.12,88.95,210596640
2016-06-30,88.43,93.8273,87.61,93.74,252308864
2016-05-31,88.24,90.46,87.23,89.02,219151343
2016-04-29,82.4,89.78,81.99,88.4,221772803
2016-03-31,80.56,85.1,80.31,83.59,292523859
2016-02-29,76.66,83.44,73.55,80.15,359922720
2016-01-29,77.5,79.92,71.55,77.85,418878397
2015-12-31,81.76,82.13,73.79,77.95,366973929
2015-11-30,82.3,87.435,77.91,81.66,264172655
2015-10-30,75.2,83.88,73.03,82.74,318104053
2015-09-30,73.24,75.47,71.51,74.35,316348203
2015-08-31,78.7,79.285,66.55,75.24,372615422
2015-07-31,83.28,83.53,78.93,79.21,273905410
2015-06-30,85.25,85.97,82.8,83.2,238579876
2015-05-29,87.85,90.09,84.77,85.2,198913094
2015-04-30,85.7,88.67,83.81,87.37,251615472
2015-03-31,88.34,88.52,82.68,85.0,329964937
2015-02-27,87.85,93.45,87.5,88.54,276426411
2015-01-30,92.25,93.05,86.03,87.42,326734695
2014-12-31,90.36,95.33,86.19,92.45,401029154
2014-11-28,96.56,97.2,90.11,90.54,218117789
2014-10-31,94.11,96.89,86.91,96.71,342156808
2014-09-30,99.43,99.59,93.62,94.05,231653164
2014-08-29,98.62,100.43,97.63,99.46,187426800
2014-07-31,101.15,104.76,98.93,98.94,189374200
2014-06-30,100.53,104.61,99.59,100.68,208958300
2014-05-30,101.96,103.45,100.32,100.53,179886600
2014-04-30,97.65,102.57,96.235,102.41,230900200
2014-03-31,95.76,98.85,93.01,97.68,255698300
2014-02-28,91.915,97.25,89.25,96.27,253283700
2014-01-31,100.18,101.215,91.7,92.16,256867500
2013-12-31,93.27,101.74,92.92,101.2,269290800
2013-11-29,89.74,96.0,88.27,93.48,250351200
2013-10-31,85.99,90.96,84.79,89.62,287672200
2013-09-30,87.7,89.87,85.61,86.04,238532800
2013-08-30,92.69,93.1,86.39,87.16,271631600
2013-07-31,90.39,95.49,89.96,93.75,237784200
2013-06-28,90.53,92.27,88.02,90.35,291767600
2013-05-31,88.52,93.5,87.48,90.47,276095000
2013-04-30,90.13,90.985,85.02,88.99,296347200
2013-03-28,89.07,90.98,87.9,90.11,265045600
2013-02-28,90.44,90.5,86.5875,89.55,237182000
2013-01-31,87.79,91.93,87.24,89.97,261496700
2012-12-31,88.55,90.37,84.7,86.55,282441200
2012-11-30,90.2,92.05,85.06,88.14,275239091
2012-10-31,91.79,93.67,89.68,91.17,230933517
2012-09-28,87.33,92.57,86.52,91.45,254195800
2012-08-31,87.02,88.91,85.5,87.3,248010000
2012-07-31,85.44,87.85,82.83,86.85,314314800
2012-06-29,77.87,85.7,77.13,85.57,497990800
2012-05-31,86.46,87.52,78.41,78.63,353685200
2012-04-30,86.6,87.67,81.88,86.34,300234500
2012-03-30,86.47,87.25,84.05,86.73,338912600
2012-02-29,84.23,87.83,83.19,86.5,300700700
2012-01-31,85.97,87.94,83.46,83.74,333545900
2011-12-30,80.2,85.63,78.66,84.76,380150300
2011-11-30,75.82,80.53,73.9,80.44,444321100
2011-10-31,72.05,82.2,69.21,78.09,514198800
2011-09-30,74.15,74.98,67.93,72.63,550523400
2011-08-31,80.82,81.18,67.03,74.02,774165900
2011-07-29,81.19,85.41,79.76,79.79,375467600
2011-06-30,83.55,83.65,76.72,81.38,444344200
2011-05-31,88.1,88.13,79.42,83.47,403834500
2011-04-29,84.72,88.0,82.38,87.98,309722400
2011-03-31,86.41,86.5,78.8,84.13,439334000
2011-02-28,81.14,88.23,81.04,85.53,443594000
2011-01-31,73.72,80.82,73.64,80.68,449380100
2010-12-31,70.38,73.69,70.38,73.12,409237200
2010-11-30,66.72,71.9,66.6299,69.56,486318500
2010-10-29,62.32,66.81,61.8,66.49,430427600
2010-09-30,60.04,62.44,59.72,61.79,423362300
2010-08-31,60.64,62.99,58.05,59.11,475629700
2010-07-30,56.98,61.88,55.94,59.68,613489500
2010-06-30,60.38,64.5,56.92,57.07,808522600
2010-05-28,68.11,68.22,58.46,60.46,768609600
2010-04-30,67.27,70.0,66.85,67.77,531285400
2010-03-31,65.36,67.89,65.08,66.98,582728200
2010-02-26,65.77,67.23,63.56,65.0,534843200
2010-01-29,68.72,70.6,64.02,64.43,596474300
2009-12-31,76.0,76.3,67.64,68.19,648945000
2009-11-30,72.05,76.54,71.04,75.07,356438100
2009-10-30,68.39,75.0,66.11,71.67,501283200
2009-09-30,68.93,71.08,67.83,68.61,419180700
2009-08-31,70.96,71.89,66.09,69.15,437664700
2009-07-31,70.67,72.79,64.46,70.39,560318900
2009-06-30,70.46,74.83,68.08,69.91,596987800
2009-05-29,67.13,71.39,65.6,69.35,530458500
2009-04-30,67.04,71.15,64.5,66.67,632859600
2009-03-31,66.9,71.49,61.86,68.1,933460300
2009-02-27,76.06,80.5,67.9,67.9,771508100
2009-01-30,80.06,82.73,74.01,76.48,844182900
2008-12-31,77.89,83.64,72.68,79.83,996412900
2008-11-28,73.45,81.03,67.5401,80.15,1006470600
2008-10-31,77.19,81.75,56.51,74.12,1384259200
2008-09-30,78.04,82.0,71.51,77.66,770778000
2008-08-29,80.55,81.5,76.14,80.01,543017900
2008-07-31,87.85,89.63,79.1,80.43,685444100
2008-06-30,88.01,90.5,84.77,88.13,565696300
2008-05-30,89.83,96.12,87.6,88.76,575856500
2008-04-30,84.77,94.93,84.26,93.07,483071200
2008-03-31,86.76,88.5,81.97,84.58,608218000
2008-02-29,87.7,90.17,80.36,87.01,491055000
2008-01-31,94.15,94.74,77.55,86.4,614692200
2007-12-31,88.97,95.1,87.71,93.69,386223600
2007-11-30,89.83,90.95,83.37,89.16,548075900
2007-10-31,92.45,95.27,89.67,91.99,513452200
2007-09-28,85.31,93.66,83.88,92.56,446258200
2007-08-31,84.99,87.9,78.76,85.73,687544000
2007-07-31,84.5,93.62,84.12,85.13,559643700
2007-06-29,83.88,86.58,80.85,83.88,506912200
2007-05-31,79.6,84.32,79.05,83.17,443527200
2007-04-30,75.55,80.88,75.28,79.38,451394900
2007-03-30,70.63,76.35,69.02,75.45,611224400
2007-02-28,74.58,76.1,71.18,71.68,401419000
2007-01-31,76.25,76.27,70.64,74.1,504732000
2006-12-29,76.78,79.0,74.82,76.63,386455900
2006-11-30,71.2,77.37,70.27,76.81,407406000
2006-10-31,67.29,72.33,64.84,71.42,458300600
2006-09-29,67.85,68.65,63.87,67.1,474291100
2006-08-31,67.21,71.22,67.01,67.67,507318400
2006-07-31,61.8,67.94,61.63,67.74,419971700
2006-06-30,60.2,62.65,56.64,61.35,503806800
2006-05-31,63.6,64.77,59.15,60.91,433413200
2006-04-28,61.36,65.0,60.43,63.08,341320100
2006-03-31,59.59,61.92,58.44,60.86,423277300
2006-02-28,62.77,63.08,58.6,59.37,366218200
2006-01-31,56.42,63.96,56.42,62.75,408984300
2005-12-30,58.37,60.38,55.6,56.17,333738200
2005-11-30,56.09,60.26,55.84,58.03,391813500
2005-10-31,63.55,63.89,54.5,56.14,519294300
2005-09-30,60.1,65.96,60.1,63.54,430770300
2005-08-31,59.23,61.34,57.76,59.9,394547100
2005-07-29,57.75,60.73,57.6,58.75,329633500
2005-06-30,56.45,61.13,56.33,57.47,359084600
2005-05-31,57.0,58.65,52.78,56.2,401416300
2005-04-29,60.2,61.74,55.4,57.03,420482400
2005-03-31,62.97,64.37,57.38,59.6,550792900
2005-02-28,51.98,64.04,51.93,63.31,368112500
2005-01-31,51.02,51.97,49.25,51.6,245378900
2004-12-31,51.26,52.05,48.9,51.26,286965800
2004-11-30,49.4,52.0,48.25,51.25,244145100
2004-10-29,48.45,50.46,48.18,49.22,247700600
2004-09-30,46.2,49.79,46.03,48.33,262349900
2004-08-31,46.29,46.94,44.2,46.1,245975700
2004-07-30,44.53,46.82,44.2,46.3,217947100
2004-06-30,43.5,45.53,43.1,44.41,249433500
2004-05-28,42.9,44.24,41.59,43.25,237764400
2004-04-30,41.9,43.97,41.43,42.55,225169900
2004-03-31,42.58,43.4,39.91,41.59,285284900
2004-02-27,41.26,42.75,40.05,42.17,199643700
2004-01-30,41.02,41.77,40.02,40.79,238350800
2003-12-31,36.5,41.13,36.22,41.0,257997900
2003-11-28,36.92,36.9925,35.05,36.2,224482300
2003-10-31,36.92,38.93,36.12,36.58,256091700
2003-09-30,37.79,38.5,36.35,36.6,224083400
2003-08-29,35.57,37.74,35.12,37.7,212805700
2003-07-31,35.95,36.4,34.9,35.58,260446600
2003-06-30,36.53,38.45,35.91,35.91,244445200
2003-05-30,35.32,36.77,34.99,36.4,241625800
2003-04-30,35.25,36.0,34.2,35.2,230596000
2003-03-31,34.39,36.2,33.23,34.95,271091900
2003-02-28,34.16,35.1,32.32,34.02,220545200
2003-01-31,35.0,36.6,31.58,34.15,268464500
2002-12-31,35.15,36.22,34.1,34.94,245602600
2002-11-29,33.8,35.85,33.0,34.8,219486100
2002-10-31,32.18,36.5,32.03,33.66,325718700
2002-09-30,34.25,35.8,31.18,31.9,237509300
2002-08-30,35.25,37.8,32.32,35.45,256030500
2002-07-31,40.77,41.1,29.75,36.76,419930100
2002-06-28,40.0,41.02,38.5,40.92,234310800
2002-05-31,39.9,41.13,38.68,39.93,214574500
2002-04-30,44.32,44.58,39.6,40.17,241394100
2002-03-28,41.75,44.29,41.65,43.83,220308800
2002-02-28,39.2,41.8,37.6,41.3,201045400
2002-01-31,39.3,40.09,37.8,39.05,199811900
2001-12-31,38.2,40.3,36.41,39.3,239401800
2001-11-30,39.45,40.58,36.76,37.4,241588300
2001-10-31,39.25,42.7,38.05,39.45,225004000
2001-09-28,40.6,41.5,35.01,39.4,194900700
2001-08-31,42.45,42.49,30.94,40.15,190175200
2001-07-31,88.25,88.8,40.52,41.76,154813900
2001-06-29,89.0,91.67,86.16,87.35,124923200
2001-05-31,88.8,90.65,85.45,88.75,128237400
2001-04-30,81.0,89.88,77.0,88.6,132739900
2001-03-30,80.8,86.49,75.2,81.0,138916100
2001-02-28,84.15,86.65,80.9,81.05,101425400
2001-01-31,86.69,89.75,78.69,84.15,155874800
2000-12-29,87.94,91.38,84.06,86.94,123233000
2000-11-30,89.94,94.69,86.56,88.0,109534700
2000-10-31,89.38,95.44,85.81,89.19,138646800
2000-09-29,82.0,90.75,81.75,89.11,136715800
2000-08-31,80.94,84.75,79.75,81.64,93479600
2000-07-31,78.81,81.13,75.13,80.19,102154300
2000-06-30,83.56,84.75,77.69,78.5,117680800
2000-05-31,78.31,83.94,77.0,83.31,96815900
2000-04-28,77.75,83.13,75.0,77.69,100710000
2000-03-31,75.38,82.0,72.0,78.0,139872700
2000-02-29,83.31,84.88,69.88,75.31,110523100
2000-01-31,79.5,86.31,76.5,82.88,125301100
1999-12-31,79.25,86.56,79.25,80.56,111068700
