Date,Open,High,Low,Close,Volume
2021-03-26,56.5,57.78,54.45,57.71,158312542
2021-03-19,61.49,61.855,55.8101,56.49,210526027
2021-03-12,61.58,62.55,59.47,61.97,150604910
2021-03-05,56.47,61.05,55.88,60.93,206227193
2021-02-26,52.59,57.245,52.59,54.37,161732328
2021-02-19,51.96,53.2695,51.62,52.37,96738582
2021-02-12,50.92,52.36,48.78,50.52,137875993
2021-02-05,45.58,50.12,44.29,49.95,144879821
2021-01-29,46.9,47.86,44.51,44.84,146711295
2021-01-22,48.45,49.74,46.64,47.43,99598427
2021-01-15,45.04,51.08,44.75,47.89,181754419
2021-01-08,41.45,45.82,41.0,45.46,166440965
2020-12-31,41.69,42.55,40.97,41.22,90595658
2020-12-24,41.11,42.39,40.53,41.6,76806378
2020-12-18,44.34,44.46,42.06,42.73,159909177
2020-12-11,41.42,44.469,40.44,43.8,158835563
2020-12-04,39.8,41.76,37.97,41.68,164978659
2020-11-27,37.5,42.08,37.28,40.19,119060059
2020-11-20,37.59,39.125,36.56,36.94,141499844
2020-11-13,36.42,38.01,34.87,36.08,220274730
2020-11-06,33.14,34.49,32.53,32.78,177123045
2020-10-30,33.61,33.77,31.11,32.62,186646554
2020-10-23,34.1,35.08,33.02,34.16,134566332
2020-10-16,34.54,34.87,33.265,34.1,102552919
2020-10-09,33.32,35.95,33.17,34.74,137118514
2020-10-02,35.14,35.9,32.21,32.98,135993628
2020-09-25,36.43,36.84,33.76,34.64,144188456
2020-09-18,36.91,38.15,36.21,37.19,152319988
2020-09-11,38.25,38.84,36.49,36.9,125602386
2020-09-04,40.64,40.72,38.65,39.08,127600841
2020-08-28,41.28,42.5078,39.305,40.69,141800837
2020-08-21,43.17,43.19,40.71,41.01,84121362
2020-08-14,43.99,46.42,42.41,43.2,106798474
2020-08-07,42.05,44.31,41.47,43.44,91403213
2020-07-31,43.23,44.25,40.91,42.08,113905642
2020-07-24,43.21,45.19,42.48,43.43,103054794
2020-07-17,42.98,45.09,42.23,43.52,91353192
2020-07-10,44.67,45.08,41.1,42.65,103226249
2020-07-02,43.81,45.38,43.16,44.08,74671241
2020-06-26,45.69,47.22,43.5,43.62,114875757
2020-06-19,45.35,49.75,44.75,45.98,143669170
2020-06-12,54.72,55.36,45.91,47.17,161970450
2020-06-05,45.32,53.45,44.8,53.08,124758298
2020-05-29,45.74,47.14,44.37,45.47,86685821
2020-05-22,44.4,46.63,43.45,44.6,107627418
2020-05-15,46.11,46.2,40.2,42.0,125651040
2020-05-08,42.51,47.15,42.22,46.18,121458825
2020-05-01,43.59,47.68,42.23,43.14,156747505
2020-04-24,40.75,44.89,39.63,43.73,174547723
2020-04-17,44.45,44.69,38.93,43.22,164985113
2020-04-09,39.88,46.71,39.23,43.13,183509192
2020-04-03,36.23,42.18,35.86,39.21,233611560
2020-03-27,32.53,39.56,30.11,36.95,273470362
2020-03-20,34.4,37.88,31.23,32.74,269485426
2020-03-13,41.71,46.26,35.0,38.12,330010575
2020-03-06,52.59,54.15,47.2,47.69,209136707
2020-02-28,57.62,57.8,48.01,51.44,208810222
2020-02-21,60.15,60.62,58.79,59.13,66759439
2020-02-14,60.48,61.53,59.62,60.65,81468467
2020-02-07,61.38,63.01,59.89,61.47,122541085
2020-01-31,65.42,65.73,61.86,62.12,107877154
2020-01-24,68.38,68.42,66.04,66.32,72843124
2020-01-17,69.2,69.87,68.29,68.56,69083890
2020-01-10,70.32,71.36,68.63,69.14,79417321
2020-01-03,70.09,71.37,69.01,70.33,55682094
2019-12-27,69.86,70.5,69.53,69.89,37507758
2019-12-20,69.7,70.38,69.24,69.94,91676030
2019-12-13,69.08,70.54,68.67,69.23,68512056
2019-12-06,68.5,69.87,67.52,69.51,61838387
2019-11-29,69.37,69.44,68.0,68.13,42501366
2019-11-22,68.7,70.18,67.32,69.37,65846306
2019-11-15,70.21,70.61,68.18,69.19,57164628
2019-11-08,70.07,73.12,69.94,70.77,69938464
2019-11-01,69.46,69.67,67.14,69.6,68194498
2019-10-25,67.82,70.05,67.82,69.25,45361566
2019-10-18,68.6,70.0,67.61,67.61,46727320
2019-10-11,68.7,69.49,66.64,68.98,49153754
2019-10-04,71.24,71.45,66.31,68.97,59481462
2019-09-27,71.52,72.36,70.63,71.48,46828363
2019-09-20,75.04,75.18,71.86,72.08,70007961
2019-09-13,71.16,72.85,70.7,72.64,53181858
2019-09-06,67.89,70.95,67.63,70.93,37128079
2019-08-30,68.12,69.08,66.97,68.48,44671070
2019-08-23,68.97,69.98,67.03,67.49,54258513
2019-08-16,70.06,70.62,66.53,68.3,66086207
2019-08-09,70.78,72.41,69.4,70.84,74585002
2019-08-02,74.88,75.66,71.18,71.75,65667235
2019-07-26,75.24,76.05,74.5,74.81,41942932
2019-07-19,77.63,77.74,74.18,74.99,47402001
2019-07-12,76.14,77.88,75.73,77.63,36359985
2019-07-05,77.13,77.93,75.41,76.13,34056399
2019-06-28,77.53,77.76,75.76,76.63,54046783
2019-06-21,74.16,77.76,74.04,77.69,68542433
2019-06-14,75.19,75.81,73.81,74.35,42658888
2019-06-07,71.09,74.96,70.97,74.58,53706489
2019-05-31,74.24,74.25,70.63,70.77,51903558
2019-05-24,76.05,76.46,73.04,74.1,45216831
2019-05-17,75.65,76.95,75.21,75.91,49027739
2019-05-10,76.92,77.66,75.17,76.56,62496411
2019-05-03,80.12,80.53,77.24,77.47,65196061
2019-04-26,81.87,83.49,79.56,80.49,62238190
2019-04-18,80.89,81.83,80.52,81.13,33347098
2019-04-12,82.67,83.2,80.58,80.92,53748295
2019-04-05,81.23,82.53,80.61,82.49,46445353
2019-03-29,80.0,81.48,79.59,80.8,46353797
2019-03-22,80.44,82.0,80.3,80.48,59525451
2019-03-15,79.98,80.91,79.65,80.15,67934657
2019-03-08,80.24,80.55,77.86,79.01,83222209
2019-03-01,78.43,80.0,78.2,80.0,62680475
2019-02-22,77.56,78.95,77.45,78.42,45969888
2019-02-15,73.88,77.76,73.4,77.71,63352221
2019-02-08,75.76,75.77,72.73,73.98,65516072
2019-02-01,71.02,76.49,70.37,75.92,78561806
2019-01-25,72.39,72.71,70.64,71.72,48493861
2019-01-18,71.21,73.29,70.9,72.99,59807219
2019-01-11,71.25,72.6,70.74,71.72,58697895
2019-01-04,68.32,71.27,67.26,71.15,62444010
2018-12-28,66.87,69.58,64.65,68.17,80938210
2018-12-21,75.26,75.6,67.67,68.12,131835873
2018-12-14,77.86,78.2,74.8,75.58,74667465
2018-12-07,80.24,81.95,76.92,77.64,77398287
2018-11-30,76.24,79.6,76.12,79.5,59863199
2018-11-23,78.46,79.36,74.7,75.49,45525693
2018-11-16,81.66,81.73,75.91,78.96,78669819
2018-11-09,82.5,83.75,79.69,80.87,69513662
2018-11-02,78.07,82.45,76.22,81.95,83603946
2018-10-26,82.0,82.18,76.96,77.53,71500939
2018-10-19,81.38,82.47,80.01,81.97,62135536
2018-10-12,84.79,86.88,80.27,81.38,75530030
2018-10-05,85.35,86.89,84.93,85.34,46650049
2018-09-28,85.79,87.36,84.99,85.02,53806013
2018-09-21,83.0,85.43,82.99,85.17,65874414
2018-09-14,82.24,83.78,81.63,82.92,54870905
2018-09-07,80.41,81.93,79.6,81.83,52471873
2018-08-31,79.91,81.04,79.77,80.17,41650885
2018-08-24,78.26,80.05,78.17,79.62,41191677
2018-08-17,79.45,79.75,76.51,78.26,56321170
2018-08-10,80.25,81.59,78.86,79.42,50798152
2018-08-03,82.13,82.15,79.45,80.2,48111917
2018-07-27,81.95,84.4,80.81,81.92,60711257
2018-07-20,82.52,82.79,81.25,81.4,42260843
2018-07-13,82.81,84.12,82.03,83.31,44854088
2018-07-06,81.89,83.45,81.32,82.33,33868565
2018-06-29,80.78,83.54,79.3,82.73,60378156
2018-06-22,80.4,81.94,79.33,81.38,54568010
2018-06-15,83.72,83.79,80.51,80.66,70507372
2018-06-08,82.05,83.66,80.41,83.6,62470148
2018-06-01,78.15,82.35,77.53,81.83,56981492
2018-05-25,81.73,82.65,78.09,78.71,62639130
2018-05-18,81.7,82.32,81.17,81.3,55272846
2018-05-11,77.74,81.97,76.37,81.28,82105440
2018-05-04,77.91,78.56,75.4,76.9,67273894
2018-04-27,78.92,80.9,76.48,77.79,70598683
2018-04-20,78.12,79.82,77.71,79.0,56646837
2018-04-13,75.22,78.19,74.8,77.84,68324586
2018-04-06,74.27,76.32,72.16,74.87,75511964
2018-03-29,73.65,74.89,72.75,74.61,62566739
2018-03-23,75.0,75.64,72.67,72.89,75946394
2018-03-16,74.87,75.82,73.53,75.12,86630295
2018-03-09,75.23,76.98,73.56,74.56,90919848
2018-03-02,77.74,79.87,74.48,75.55,78934060
2018-02-23,76.47,77.62,74.87,77.53,50185392
2018-02-16,77.05,77.62,75.17,76.54,75387706
2018-02-09,83.28,83.99,73.9,75.78,142007205
2018-02-02,88.59,89.3,83.0,84.53,82752887
2018-01-26,87.17,89.0,87.05,89.0,49000021
2018-01-19,87.74,88.21,86.6,87.15,42598923
2018-01-12,86.7,87.99,85.93,87.52,53207339
2018-01-05,83.82,87.22,83.66,86.75,47152870
2017-12-29,83.96,84.36,83.64,83.64,27493231
2017-12-22,83.04,84.27,82.33,83.97,53381800
2017-12-15,82.95,83.38,82.48,83.03,64703822
2017-12-08,83.21,84.175,82.17,82.66,55409835
2017-12-01,81.32,84.13,81.02,83.46,60206042
2017-11-24,80.23,81.7,80.01,81.42,29050528
2017-11-17,82.65,83.09,80.145,80.24,45142340
2017-11-10,83.3,84.14,82.42,82.94,45092416
2017-11-03,83.71,83.95,82.91,83.18,39993640
2017-10-27,83.15,84.24,82.01,83.71,48396889
2017-10-20,82.7,83.391,82.33,83.11,35568269
2017-10-13,81.84,83.08,81.76,82.41,34340095
2017-10-06,81.3,82.24,81.245,81.71,32326238
2017-09-29,80.03,82.45,79.98,81.98,52566293
2017-09-22,79.79,80.66,79.67,79.92,49857716
2017-09-15,79.41,80.23,78.9,80.07,52378856
2017-09-08,76.64,79.3299,76.61,78.82,48501966
2017-09-01,76.9,76.94,76.05,76.57,46114625
2017-08-25,76.47,77.335,76.08,76.72,41115328
2017-08-18,78.62,78.79,76.05,76.64,52675147
2017-08-11,80.17,80.35,78.2,78.21,47597410
2017-08-04,79.83,80.82,79.6,80.21,51411692
2017-07-28,80.06,81.05,78.27,79.6,64653997
2017-07-21,81.0,81.49,80.0,80.12,47004817
2017-07-14,80.0,81.515,79.96,81.28,36550444
2017-07-07,80.79,82.49,79.81,80.22,38019884
2017-06-30,81.57,81.84,80.41,80.73,60006861
2017-06-23,83.22,83.45,80.76,81.61,52822527
2017-06-16,82.67,83.69,81.56,83.49,94408180
2017-06-09,79.44,82.14,79.4,82.13,60561237
2017-06-02,81.28,81.34,79.26,79.5,52458203
2017-05-26,82.11,82.885,80.83,81.55,43783409
2017-05-19,83.0,83.23,81.42,81.93,53687884
2017-05-12,82.0,83.0,81.65,82.55,43065886
2017-05-05,81.51,83.0699,81.4,82.02,53455808
2017-04-28,81.28,82.49,80.81,81.65,51533258
2017-04-21,81.85,81.97,80.3,80.69,50628569
2017-04-13,83.12,83.47,81.57,81.69,35645502
2017-04-07,82.02,83.55,81.33,82.76,52978760
2017-03-31,80.82,83.87,80.791,82.01,94454863
2017-03-24,81.72,82.35,81.149,81.23,50312730
2017-03-17,81.5,82.26,80.44,82.0,61635272
2017-03-10,82.44,83.29,80.31,81.61,65222733
2017-03-03,81.13,84.25,80.81,82.46,74254210
2017-02-24,82.12,82.22,80.76,81.08,54518796
2017-02-17,82.77,83.42,81.44,81.76,58469190
2017-02-10,83.55,83.65,81.17,82.52,53983162
2017-02-03,85.42,85.45,82.54,83.54,71970111
2017-01-27,85.68,85.88,84.75,85.51,52592082
2017-01-20,86.58,87.41,84.59,85.89,60186414
2017-01-13,88.22,88.22,85.86,86.35,57047397
2017-01-06,90.94,91.34,87.82,88.5,50751210
2016-12-30,90.83,91.11,90.01,90.26,27508337
2016-12-23,91.38,91.54,90.02,90.71,36472838
2016-12-16,90.14,93.215,89.76,91.18,82140932
2016-12-09,87.39,89.0,86.6999,89.0,51269104
2016-12-02,86.95,88.5,85.08,87.04,62031338
2016-11-25,86.44,87.24,85.97,87.12,29355258
2016-11-18,85.3,87.06,84.325,85.28,50294192
2016-11-11,84.49,87.99,83.66,85.67,67130471
2016-11-04,83.88,84.4,82.76,83.57,63647467
2016-10-28,86.74,87.66,84.14,84.78,51816612
2016-10-21,86.48,87.85,85.6985,86.62,39655535
2016-10-14,87.54,88.67,85.43,86.54,45423488
2016-10-07,86.94,87.5,86.07,86.74,38456500
2016-09-30,83.52,87.81,82.29,87.28,83582544
2016-09-23,84.58,84.62,82.31,83.45,63910305
2016-09-16,86.78,87.71,83.56,84.03,68846707
2016-09-09,87.84,89.37,86.8,86.84,39720834
2016-09-02,87.04,88.25,86.09,87.42,41493856
2016-08-26,87.31,88.16,86.845,87.27,36139251
2016-08-19,88.42,88.94,87.37,87.8,39312341
2016-08-12,88.05,88.89,86.01,87.85,54464568
2016-08-05,88.08,88.15,85.58,87.56,79526243
2016-07-29,93.47,93.62,86.12,88.95,69386579
2016-07-22,94.92,95.15,93.46,94.01,38045709
2016-07-15,93.75,95.55,93.65,95.12,47288260
2016-07-08,93.12,94.49,92.25,93.54,45930829
2016-07-01,88.9,93.98,88.11,93.84,65589230
2016-06-24,91.29,92.07,89.15,89.39,56202596
2016-06-17,89.92,91.59,89.11,90.72,62491930
2016-06-10,88.87,91.3,88.69,89.98,50773150
2016-06-03,90.0,90.2,87.61,88.37,40375788
2016-05-27,89.0,90.46,88.8201,90.01,46775230
2016-05-20,89.2,90.4,88.45,89.74,55742281
2016-05-13,88.6,90.0,87.23,88.66,55756871
2016-05-06,88.24,89.4765,87.355,88.51,47698394
2016-04-29,87.09,89.78,86.352,88.4,57120529
2016-04-22,83.89,87.84,83.86,87.53,55923198
2016-04-15,83.33,85.9,83.28,84.97,51042197
2016-04-08,83.06,83.9,81.99,83.21,45451545
2016-04-01,84.03,85.1,82.39,82.96,54406039
2016-03-24,83.84,84.86,82.93,83.98,43503575
2016-03-18,81.48,84.675,81.015,84.2,67359106
2016-03-11,82.31,84.46,80.93,82.19,78048522
2016-03-04,81.88,82.9699,80.05,82.29,80342969
2016-02-26,83.21,83.44,79.67,81.75,67452238
2016-02-19,81.7,83.06,80.28,82.5,61405362
2016-02-12,79.3,81.78,77.58,81.03,97778284
2016-02-05,76.66,80.1,73.55,80.08,114385818
2016-01-29,75.75,77.85,73.9,77.85,95206203
2016-01-22,77.93,78.24,71.55,76.57,100756698
2016-01-15,75.01,79.92,72.56,77.58,131403845
2016-01-08,77.5,78.14,74.5,74.69,91511651
2015-12-31,78.12,80.08,77.43,77.95,38154681
2015-12-24,77.79,80.27,76.645,79.33,49346048
2015-12-18,74.3,79.61,74.09,77.28,109708298
2015-12-11,77.33,77.5,73.79,74.34,104523899
2015-12-04,81.42,82.65,77.0335,78.86,82955278
2015-11-27,79.6,82.35,79.06,81.23,40058385
2015-11-20,77.94,80.99,77.91,79.79,55038538
2015-11-13,83.56,83.5992,77.94,78.1,70957788
2015-11-06,82.3,87.435,82.09,84.47,80403669
2015-10-30,82.52,83.88,79.73,82.74,67719589
2015-10-23,82.01,83.0,80.11,82.98,64818188
2015-10-16,79.59,82.5,78.49,82.48,64687407
2015-10-09,76.65,80.165,75.79,79.26,87673506
2015-10-02,72.62,75.9,72.14,75.88,79422453
2015-09-25,73.1,73.61,71.72,73.23,68641109
2015-09-18,72.31,75.47,71.76,72.68,76714905
2015-09-11,73.72,74.68,71.8,72.69,55397851
2015-09-04,74.27,75.55,71.51,72.46,88944519
2015-08-28,67.99,75.98,66.55,75.07,143919982
2015-08-21,77.93,79.175,72.07,72.13,79486304
2015-08-14,77.09,79.285,76.33,78.36,53408943
2015-08-07,78.7,78.93,76.6178,76.83,76232922
2015-07-31,79.23,83.32,78.93,79.21,86058487
2015-07-24,82.15,82.47,79.72,79.94,60190257
2015-07-17,82.11,83.48,81.79,82.61,46940932
2015-07-10,82.42,83.23,81.49,82.22,57998661
2015-07-02,83.05,84.9,82.11,83.14,49436989
2015-06-26,85.39,85.6,83.49,83.86,60556173
2015-06-19,83.53,85.96,83.19,85.21,54118916
2015-06-12,84.18,85.97,83.86,84.02,46603857
2015-06-05,85.25,85.84,83.78,84.28,50581014
2015-05-29,86.04,86.37,84.77,85.2,44735235
2015-05-22,87.31,87.46,86.21,86.52,39403612
2015-05-15,88.53,88.57,86.4021,87.35,47628295
2015-05-08,89.42,90.09,86.92,88.99,54888876
2015-05-01,87.41,88.95,86.755,88.85,58884872
2015-04-24,87.13,88.38,86.34,86.97,48628992
2015-04-17,85.92,88.53,85.24,86.93,64902307
2015-04-10,85.15,86.17,83.81,85.56,65636719
2015-04-02,84.27,86.0,83.854,84.3,54826018
2015-03-27,85.02,85.7801,83.33,83.58,65269076
2015-03-20,83.71,86.37,83.27,84.54,94059338
2015-03-13,86.12,86.38,82.68,83.87,72281151
2015-03-06,88.34,88.52,85.32,85.63,69349012
2015-02-27,89.26,89.78,88.08,88.54,59757100
2015-02-20,92.75,93.07,88.58,89.92,66239999
2015-02-13,91.4,93.45,89.79,93.37,63455420
2015-02-06,87.85,92.54,87.5,91.5,86973892
2015-01-30,90.61,91.94,86.03,87.42,86159091
2015-01-23,91.14,92.9658,90.38,90.89,59258681
2015-01-16,91.24,91.43,87.26,91.12,92551330
2015-01-09,92.1,92.78,89.02,92.1,78546523
2015-01-02,93.33,93.86,91.81,92.83,40191777
2014-12-26,92.96,95.18,92.45,93.21,49029817
2014-12-19,87.53,93.64,86.19,93.64,132412540
2014-12-12,92.9,93.13,86.6,86.6,99977220
2014-12-05,90.36,95.33,90.28,93.82,89636870
2014-11-28,96.34,96.8,90.11,90.54,53297598
2014-11-21,94.85,97.2,94.13,96.81,47104962
2014-11-14,96.87,97.1,93.83,95.09,50373427
2014-11-07,96.56,97.16,93.89,96.59,67341802
2014-10-31,93.85,96.89,92.77,96.71,63633711
2014-10-24,90.63,94.98,90.63,94.49,60413368
2014-10-17,91.32,92.53,86.91,91.21,105685064
2014-10-10,94.01,95.33,90.9,91.6,73069203
2014-10-03,94.71,94.81,92.06,93.92,68956657
2014-09-26,96.9,97.16,93.8,95.43,55283469
2014-09-19,95.73,98.05,95.4,97.12,57852400
2014-09-12,98.92,98.92,95.63,95.78,52359800
2014-09-05,99.43,99.59,97.81,99.26,36556300
2014-08-29,98.81,100.31,98.5,99.46,36872900
2014-08-22,99.28,100.07,98.08,98.5,37696500
2014-08-15,99.28,99.43,97.82,99.03,41597100
2014-08-08,98.74,100.43,97.63,99.74,56345300
2014-08-01,103.73,104.76,98.18,98.8,61532100
2014-07-25,102.36,104.72,102.06,103.18,36784400
2014-07-18,102.17,103.885,101.74,102.73,42233100
2014-07-11,102.33,103.69,101.32,101.74,41463000
2014-07-03,101.21,103.27,100.52,102.59,31813100
2014-06-27,104.11,104.61,100.66,101.21,52548500
2014-06-20,102.57,104.06,101.45,103.83,56688100
2014-06-13,101.45,102.945,101.0,102.65,44253900
2014-06-06,100.53,101.63,99.59,101.6,45931300
2014-05-30,101.61,102.07,100.37,100.53,33559100
2014-05-23,100.42,102.22,100.42,101.32,30448600
2014-05-16,102.33,102.71,100.32,100.74,47386400
2014-05-09,101.69,103.45,101.26,101.95,46162700
2014-05-02,100.72,102.91,100.31,102.01,59101900
2014-04-25,100.03,100.95,99.86,100.41,44349500
2014-04-17,97.49,100.97,96.74,100.42,50519700
2014-04-11,97.25,97.88,96.235,96.72,57623500
2014-04-04,98.49,98.85,97.18,97.36,54010600
2014-03-28,94.76,97.97,94.06,97.7,58119000
2014-03-21,93.95,95.99,93.01,94.31,62232900
2014-03-14,95.15,95.59,93.29,93.47,53409300
2014-03-07,95.76,96.86,93.27,94.99,69561900
2014-02-28,95.61,97.25,95.16,96.27,57515700
2014-02-21,94.07,95.77,93.36,95.03,50913600
2014-02-14,90.45,94.4301,89.36,94.11,64448600
2014-02-07,91.915,92.31,89.25,90.58,80405800
2014-01-31,95.075,96.2,91.7,92.16,68429500
2014-01-24,98.57,98.95,94.82,94.85,55467600
2014-01-17,99.91,100.34,98.25,99.16,56221100
2014-01-10,99.94,101.215,98.8864,100.52,56425600
2014-01-03,101.53,101.55,99.141,99.51,37841200
2013-12-27,99.0,101.74,98.33,101.51,34036100
2013-12-20,96.28,99.95,96.03,98.68,95715100
2013-12-13,95.95,96.25,94.16,95.31,64388700
2013-12-06,93.27,95.71,92.92,95.65,57633400
