Date,Open,High,Low,Close,Volume
2021-07-02,164.44,169.3,163.41,168.98,30885941
2021-06-25,162.77,164.78,162.25,164.21,32226586
2021-06-18,164.5,165.86,161.79,161.98,35842243
2021-06-11,166.0,167.575,162.07,164.96,32515430
2021-06-04,170.15,170.2,165.11,165.97,29574004
2021-05-28,170.9,171.35,168.28,169.25,32882643
2021-05-21,170.4,172.74,168.0354,170.96,28457354
2021-05-14,169.9,171.61,166.97,170.22,37150369
2021-05-07,163.6,169.18,163.12,168.5,32754511
2021-04-30,165.21,165.41,161.65,162.73,35166823
2021-04-23,162.5,167.7899,160.84,165.52,42003627
2021-04-16,161.09,162.51,156.53,162.24,47739433
2021-04-09,163.64,164.75,159.78,161.25,30527101
2021-04-01,163.83,167.03,162.26,162.83,31282669
2021-03-26,158.31,165.1,158.0,164.93,34981539
2021-03-19,159.75,161.73,158.5,160.04,37589890
2021-03-12,157.0,160.75,155.98,159.6,32423965
2021-03-05,161.45,161.53,151.47,156.1,46026700
2021-02-26,161.87,164.39,157.97,158.46,47436388
2021-02-19,166.58,167.05,162.91,162.98,25582688
2021-02-12,165.03,167.94,163.88,166.58,26753563
2021-02-05,165.31,165.44,159.57,164.45,45930529
2021-01-29,165.01,173.65,160.5527,163.13,69787677
2021-01-22,162.0,165.155,160.06,163.55,30857193
2021-01-15,160.56,161.95,156.75,160.3,38249057
2021-01-08,157.24,161.1,154.13,160.04,45574340
2020-12-31,153.32,157.66,152.3,157.38,19544047
2020-12-24,152.01,153.9,150.05,152.47,19318720
2020-12-18,153.25,155.1,148.99,154.51,51705652
2020-12-11,149.35,153.5,148.51,152.95,36780842
2020-12-04,144.23,150.31,143.06,150.27,47162070
2020-11-27,146.01,146.01,142.86,144.0,28997639
2020-11-20,150.92,151.3,145.5869,146.36,34568986
2020-11-13,148.425,150.41,144.92,149.9,36729227
2020-11-06,138.98,143.19,137.49,142.25,37673220
2020-10-30,144.43,144.77,133.65,137.11,34815762
2020-10-23,148.53,148.9,143.84,145.24,27233268
2020-10-16,151.6,153.142,146.33,148.1,38115206
2020-10-09,147.0,151.48,145.81,150.97,25181740
2020-10-02,146.73,149.73,145.83,146.24,33045306
2020-09-25,147.58,147.93,142.96,145.66,32800907
2020-09-18,148.12,150.59,146.05,149.18,29993979
2020-09-11,150.25,151.1,146.52,147.78,25844001
